id;"team_name";"buff_1";"alias";"nickname";"buff_2";"buff_3";"dob";"hometown";"region_code";"user_id";"picture";"picture_small";"address";"postcode";"city";"state";"country";"description";"checked_out";"checked_out_time";"params";"class";"avatar";"group_link";"status";"roster_link"
142;"Oyster Bay Baymen";;"oyster-bay-baymen";"Baymen";;;"0000-00-00";"Oyster Bay";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/142-oyster-bay-baymen";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Oyster Bay Baymen"
143;"Oyster Bay Rough Riders";;"oyster-bay-rough-riders";"Rough Riders";;;"0000-00-00";"Oyster Bay";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/143-oyster-bay-rough-riders";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Oyster Bay Rough Riders"
144;"Patchogue Forty Thieves";;"patchogue-forty-thieves";"Forty Thieves";;;"0000-00-00";"Patchogue";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"2";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/144-patchogue-forty-thieves";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Patchogue Forty Thieves"
145;"Rocky Point Rum Runners";;"rocky-point-rum-runners";"Rum Runners";;;"0000-00-00";"Rocky Point";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"3";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/145-rocky-point-rum-runners";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Rocky Point Rum Runners"
146;"Roslyn Rescue Steamers";;"roslyn-rescue-steamers";"Rescue Steamers";;;"0000-00-00";"Roslyn";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/146-roslyn-rescue-steamers";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Roslyn Rescue Steamers"
147;"Saint James Wildcats";;"saint-james-wildcats";"Wildcats";;;"0000-00-00";"Saint James";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"2";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/147-saint-james-wildcats";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Saint James Wildcats"
148;"Setauket Moonshiners";;"setauket-moonshiners";"Moonshiners";;;"0000-00-00";"Setauket";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"2";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/148-setauket-moonshiners";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Setauket Moonshiners"
149;"South Hempstead Rascals";;"south-hempstead-rascals";"Rascals";;;"0000-00-00";"South Hempstead";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/149-south-hempstead-rascals";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=South Hempstead Rascals"
150;"Southold First Settlers";;"southold-first-settlers";"First Settlers";;;"0000-00-00";"Southold";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"3";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/150-southold-first-settlers";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Southold First Settlers"
151;"Syosset Nightraiders";;"syosset-nightraiders";"Nightraiders";;;"0000-00-00";"Syosset";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/151-syosset-nightraiders";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Syosset Nightraiders"
152;"Uniondale Hellcats";;"uniondale-hellcats";"Hellcats";;;"0000-00-00";"Uniondale";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/152-uniondale-hellcats";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Uniondale Hellcats"
153;"Wantagh Knuckleheads";;"wantagh-knuckleheads";"Knuckleheads";;;"0000-00-00";"Wantagh";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"3";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/153-wantagh-knuckleheads";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Wantagh Knuckleheads"
154;"Wellsville Dragon Slayers";;"wellsville-dragon-slayers";"Dragon Slayers";;;"0000-00-00";"Wellsville";"3";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"5";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/154-wellsville-dragon-slayers";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Wellsville Dragon Slayers"
155;"West Islip Jr. Raiders";;"west-islip-jr-raiders";"Jr. Raiders";;;"0000-00-00";"West Islip";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"6";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/155-west-islip-jr-raiders";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=West Islip Jr. Raiders"
156;"West Sayville Jr. Flying Dutchmen";;"west-sayville-jr-flying-dutchmen";"Jr. Flying Dutchmen";;;"0000-00-00";"West Sayville";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"6";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/156-west-sayville-jr-flying-dutchmen";"1";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=West Sayville Jr. Flying Dutchmen"
157;"Williston Park Woodpeckers";;"williston-park-woodpeckers";"Woodpeckers";;;"0000-00-00";"Williston Park";"1";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"1";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/157-williston-park-woodpeckers";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Williston Park Woodpeckers"
158;"Wyandanch Indians";;"wyandanch-indians";"Indians";;;"0000-00-00";"Wyandanch";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"2";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/158-wyandanch-indians";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Wyandanch Indians"
159;"Wyandanch Jr. Indians";;"wyandanch-jr-indians";"Jr. Indians";;;"0000-00-00";"Wyandanch";"4";"0";;;;;;;;;"0";"0000-00-00 00:00:00";;"6";"images/avatar/group/thumb_group_default.jpg";"../index.php/dm-list/individual/159-wyandanch-jr-indians";"0";"../../../index.php?option=com_fabrik&view=list&listid=12&resetfilters=1&fm_team_members___team=Wyandanch Jr. Indians"
160;"Valley Stream Misfits";;;"Misfits";NULL;NULL;NULL;"Valley Stream";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
161;"Patchogue Replacements";;;"Replacements";NULL;NULL;NULL;"Patchogue";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
162;"Long Beach Apaches";;;"Apaches";NULL;NULL;NULL;"Long Beach";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
163;"Meadowmere Park High Tides";;;"High Tides";NULL;NULL;NULL;"Meadowmere Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
164;"Oceanside Sailors";;;"Sailors";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
165;"Oceanside Salamanders";;;"Salamanders";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
166;"Woodmere Clam Diggers";;;"Clam Diggers";NULL;NULL;NULL;"Woodmere";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
167;"Bethpage Knucklebusters";;;"Knucklebusters";NULL;NULL;NULL;"Bethpage";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
168;"Central Islip Golden Arrows";;;"Golden Arrows";NULL;NULL;NULL;"Central Islip";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
169;"Coram Lions";;;"Lions";NULL;NULL;NULL;"Coram";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"1";NULL
170;"East Moriches Playboys";;;"Playboys";NULL;NULL;NULL;"East Moriches";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
171;"Flanders Keepers of the Pines";;;"Keepers of the Pines";NULL;NULL;NULL;"Flanders";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
172;"Freeport Foxes";;;"Foxes";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
173;"Freeport Patriots";;;"Patriots";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
174;"Greenport East End Gang";;;"East End Gang";NULL;NULL;NULL;"Greenport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
175;"Island Park Eight Balls";;;"Eight Balls";NULL;NULL;NULL;"Island Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
176;"Jamesport Rovers";;;"Rovers";NULL;NULL;NULL;"Jamesport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
177;"Long Beach Suicide Squad";;;"Suicide Squad";NULL;NULL;NULL;"Long Beach";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
178;"Mattituck Bulldogs";;;"Bulldogs";NULL;NULL;NULL;"Mattituck";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
179;"Oceanside Terrace Termites";;;"Terrace Termites";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
180;"Rockville Centre Defender";;;"Defender";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
181;"Rockville Centre Live Oak";;;"Live Oak";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
183;"Valley Stream Streamers";;;"Streamers";NULL;NULL;NULL;"Valley Stream";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
184;"Rockville Centre Bulldogs";;;"Bulldogs";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
185;"Lawrence-Cedarhurst Screech Owls";;;"Screech Owls";NULL;NULL;NULL;"Lawrence-Cedarhurst";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
186;"Garden City Park Parkers";;;"Parkers";NULL;NULL;NULL;"Garden City Park";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
187;"Hicksville Jr. Hicks";;;"Jr. Hicks";NULL;NULL;NULL;"Hicksville";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
188;"Center Moriches Jr. Indians";;;"Jr. Indians";NULL;NULL;NULL;"Center Moriches";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
189;"Westbury Jr. Turtles";;;"Jr. Turtles";NULL;NULL;NULL;"Westbury";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
190;"Wantagh Jr. Knuckleheads";;;"Jr. Knuckleheads";NULL;NULL;NULL;"Wantagh";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
191;"South Farmingdale Road Runners";;;"Road Runners";NULL;NULL;NULL;"South Farmingdale";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
192;"Rockville Centre Screw Balls";;;"Screw Balls";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
193;"Rockville Centre Eurenders";;;"Eurenders";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
194;"Carle Place Jr. Frogs";;;"Jr. Frogs";NULL;NULL;NULL;"Carle Place";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
195;"Freeport Blues Brothers";;;"Blues Brothers";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
196;"Oceanside Southsiders";;;"Southsiders";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
197;"Hicksville Hazbeens";;;"Hazbeens";NULL;NULL;NULL;"Hicksville";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
198;"Potsdam Sandstoners";;;"Sandstoners";NULL;NULL;NULL;"Potsdam";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"5";NULL;NULL;"0";NULL
199;"Mohawk Renegades";;;"Renegades";NULL;NULL;NULL;"Mohawk";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
200;"Roslyn Jr. Highlanders";;;" Jr. Highlanders";NULL;NULL;NULL;"Roslyn";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
201;"Elmont Jr. Bangtails";;;"Jr. Bangtails";NULL;NULL;NULL;"Elmont";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
202;"Saint James Jr. Wildcats";;;"Jr. Wildcats";NULL;NULL;NULL;"Saint James";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
203;"Dix Hills Express";;;"Express";NULL;NULL;NULL;"Dix Hills";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"1";NULL
204;"Middle Island Dirty Dozen";;;"Dirty Dozen";NULL;NULL;NULL;"Middle Island";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"2";NULL;NULL;"0";NULL
205;"Bellerose Terrace Terriers";;;"Terrace Terriers";NULL;NULL;NULL;"Bellerose";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
206;"Centerport Hound Dogs";;;"Hound Dogs";NULL;NULL;NULL;"Centerport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
207;"Huntington Wreckers";;;"Wreckers";NULL;NULL;NULL;"Huntington";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
208;"Port Jefferson Seagulls";;;"Seagulls";NULL;NULL;NULL;"Port Jefferson";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
209;"West Babylon Screaming Eagles";;;"Screaming Eagles";NULL;NULL;NULL;"West Babylon";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
210;"Eatons Neck Breakers";;;"Breakers";NULL;NULL;NULL;"Eatons Neck";"3";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
211;"Garden City Madmen";;;"Madmen";NULL;NULL;NULL;"Garden City";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
212;"Ridge Ridge Runners";;;"Ridge Runners";NULL;NULL;NULL;"Ridge";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"2";NULL;NULL;"0";NULL
213;"Greenport Shuckers";;;"Shuckers";NULL;NULL;NULL;"Greenport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
214;"North Amityville Mules";;;"Mules";NULL;NULL;NULL;"North Amityville";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
215;"Wading River Intruders";;;"Intruders";NULL;NULL;NULL;"Wading River";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
216;"Rocky Point Eagles";;;"Eagles";NULL;NULL;NULL;"Rocky Point";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
217;"Greenlawn Mercuries";;;"Mercuries";NULL;NULL;NULL;"Greenlawn";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
218;"Orient Closet Drinkers";;;"Closet Drinkers";NULL;NULL;NULL;"Orient";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
219;"Stony Brook Night Riders";;;"Night Riders";NULL;NULL;NULL;"Stony Brook";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
220;"Brockport Port City Raiders";;;"Port City Raiders";NULL;NULL;NULL;"Brockport";"2";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"4";NULL;NULL;"0";NULL
221;"Westhampton Beach Sons of the Beach";;;"Sons of the Beach";NULL;NULL;NULL;"Westhampton Beach";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
222;"Nesconset Firefighters";;;"Firefighters";NULL;NULL;NULL;"Nesconset";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
223;"Baldwin Go Boys";;;"Go Boys";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
224;"Eastport Flying Ducks";;;"Flying Ducks";NULL;NULL;NULL;"Eastport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
225;"Bayport Jr. Red Devils";;;"Jr. Red Devils";NULL;NULL;NULL;"Bayport";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
226;"Patchogue Jr. Forty Thieves";;;"Jr. Forty Thieves";NULL;NULL;NULL;"Patchogue";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
227;"Sayville Jr. Blue Jays";;;"Jr. Blue Jays";NULL;NULL;NULL;"Sayville";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
228;"Freeport Hose 4 Foxes";;;"Hose 4 Foxes";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
229;"Freeport Hose 2 Deuces";;;"Hose 2 Deuces";NULL;NULL;NULL;"Freeport";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
230;"Freeport Hose 5 Andirons";;;"Hose 5 Andirons";NULL;NULL;NULL;"Freeport ";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
231;"Baldwin Fireflies";;;"Fireflies";NULL;NULL;NULL;"Baldwin";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
232;"Rockville Centre Alerts";;;"Alerts";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
233;"Rockville Centre Reliance";;;"Reliance";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
234;"Rockville Centre Flood Lights";;;"Flood Lights";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
235;"Hewlett Jr. Smokey Stovers";;;"Jr. Smokey Stovers";NULL;NULL;NULL;"Hewlett";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
236;"Sag Harbor Whalers";;;"Whalers";NULL;NULL;NULL;"Sag Harbor";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
237;"Center Moriches Indians";;;"Indians";NULL;NULL;NULL;"Center Moriches";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
238;"Smithtown Clamdiggers";;;"Clamdiggers";NULL;NULL;NULL;"Smithtown";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
239;"Roosevelt Rum Pointers";;;"Rum Pointers";NULL;NULL;NULL;"Roosevelt ";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"1";NULL;NULL;"0";NULL
240;"Oceanside Outcasts";;;"Outcasts";NULL;NULL;NULL;"Oceanside";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
241;"Floral Park Center Centurions";;;"Centurions";NULL;NULL;NULL;"Floral Park Center ";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
242;"Port Washington Jr. Road Runners";;"port-washington-jr-road-runners";" Jr. Road Runners";NULL;NULL;NULL;"Port Washington";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"6";NULL;NULL;"0";NULL
243;"St. James Krazy Cats";;;"Krazy Cats";NULL;NULL;NULL;"St. James";"4";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"1";NULL
244;"Rockville Centre Eureka";;;"Eureka";NULL;NULL;NULL;"Rockville Centre";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
245;"Garden City Mad Men";;;"Mad Men";NULL;NULL;NULL;"Garden City";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
246;"West Hamilton Beach Misfits ";;;"Misfits";NULL;NULL;NULL;"West Hamilton Beach";"1";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0000-00-00 00:00:00";;"3";NULL;NULL;"0";NULL
